지역,가맹점명,분류,주소
부산 ,문화공간 앤(Anne),문화체험,부산광역시 연제구  교대로 18 
부산 ,교대사진관,미술,부산 연제구 교대로 9 
부산 ,(주)대마도투어,여행사,부산 연제구 거제시장로 43  401호 
서울 ,(주)예화랑,미술,"서울 강남구 신사동  532-9예영빌딩1층,2층 "
서울 ,(주)풍월당,음악,서울 강남구 신사동 657-37 성산빌딩 4층 
서울 ,엘리포토,미술,서울 성북구 보국문로 61 3층 
서울 ,스튜디오 힘내,미술,서울 성북구 보문로32길 14 3층 
서울 ,놀숲 성신여대점,도서,서울 성북구 보문로34길 62 (동선동2가)4층 
서울 ,극단 신명나게,공연,서울특별시 성북구  삼선교로11길 24 4층
서울 ,한성서적,도서,서울 성북구 삼선동2가  389-2 한성대학내 
서울 ,(주)베이비수,미술,서울 성북구 상월곡동 23-24 
서울 ,부청서림,도서,서울 성북구 서경로 116 
서울 ,금강스튜디오,미술,서울 성북구 석관동 266-21 
서울 ,(주)바로바로렌트카,교통수단,서울 성북구 성북로 20 
부산 ,가든장여관,숙박,부산 해운대구 반여3동 1603-11 
부산 ,금수장여관,숙박,부산 해운대구 반여동 1603-17 
전남 ,대양파크모텔,숙박,전남 목포시 삼학로18번길 17  
전남 ,목포기독교백화점,도서,전남 목포시 호남로58번길 6-1 (창평동) 
전남 ,목포가족관광호텔,숙박,전남 목포시 호남로64번길 28 (대안동) 
전남 ,무안공항 정류소,교통수단,"전남 무안군 망운면 피서리 1061, 무안공항청사 1층 "
전남 ,아름다운JM사진예술원,미술,전남 무안군 대죽동로16번길 22 (남악리) 
전남 ,무안톱리조트관광펜션,숙박,전남 무안군 망운면 톱머리길 118 (피서리) 
전남 ,무안비치호텔,숙박,전남 무안군 망운면 톱머리길 36(피서리) 
전남 ,무안역,교통수단,전남 무안군 몽탄면 사창리658   
전남 ,몽탄역,교통수단,전남 무안군 몽탄면 사천리34   
전남 ,몽평요,미술,전라남도 무안군 몽탄면 신창길 4-3 
전남 ,한옥호텔영산재,숙박,전남 영암군 삼호읍 나불외도로 126-17 
전남 ,프렌즈서점,도서,전남 무안군 무안읍 동문안길 56-3 (성남리) 
전남 ,(주)아산렌터카무안지점,교통수단,전남 무안군 무안읍 무안중앙로 108 (교촌리) 
전남 ,무안버스터미널,교통수단,전남 무안군 무안읍 무안로 497-1 
전남 ,백제예식사진관,미술,전남 무안군 무안읍 무안중앙로 30  
서울 ,일민미술관 (일민문화재단),미술,서울 종로구 세종대로 152(세종로) 
서울 ,갤러리조선,미술,서울 종로구 북촌로5길 64(소격동) 
서울 ,(주)산수국제여행사,여행사,서울 종로구 수송동  58 두산위브파빌리온 637 
서울 ,꿈의 궁전,숙박,서울 종로구 수표로 26길 9(낙화동) 
서울 ,누누호텔,숙박,서울 종로구 수표로22길 6 (낙원동) 
서울 ,AVENUE 162,숙박,서울 종로구 수표로22길 9 
서울 ,한국성서대학교(서점),도서,서울 노원구 상계동 동일로214길 32 한국성서대학교 미랄관 
서울 ,노원문고 5매장,도서,서울특별시 노원구  상계로 59 동익빌딩 지하1층
서울 ,상계2동 주민자치센터,문화체험,서울특별시 노원구  상계로 118 진로마트 
서울 ,오진관,미술,서울 노원구 상계로 136 1층 
서울 ,놀숲 노원역점,도서,서울 노원구 상계로 59 (상계동) 2층 1호 
서울 ,광운대구내서적,도서,서울특별시 노원구  광운로 20 광운대학교 복지관내 2층 서점 
서울 ,석계문고(석계책문고),도서,서울특별시 노원구  화랑로 349 석계문고 
서울 ,(주)시몽항공여행사,여행사,서울 서초구 신반포로 22 1층 15호 
서울 ,금성서적,도서,서울 서초구 신반포로 31 반포아파트 I동 11호 (반포본동) 
서울 ,피노키오서점,도서,서울 서초구 신반포로 50 반포상가AL동 13호 (반포동) 
서울 ,헤르만스튜디오,미술,서울 서초구 신반포로15길 29 156호 
서울 ,북앤툴서점,도서,서울 서초구 신반포로3길 8174 (174호~175호) 
서울 ,(주)초콜릿여행사,여행사,서울 서초구 양재동  215 지하1층 
서울 ,502스튜디오,미술,서울 강남구 신사동 압구정로12길 32. 7층 2호 
서울 ,(주)민음북스,도서,서울 강남구 신사동506번지 강남출판문화센터 5층 
서울 ,(주) 에스엠. 엔터테인먼트,음악,서울 강남구 삼성로 648번지 
서울 ,동아서점,도서,서울 강남구 압구정로29길 68 
서울 ,곰패미리,미술,서울 강남구 압구정동 456 1층 
서울 ,유한회사 조이앤시네마,영상,서울 강남구 압구정로10길 9지하2층 (대원빌딩) 
서울 ,놀숲 압구정역점,도서,서울 강남구 압구정로28길 22-6 (신사동) 원상빌딩 지하1층 
서울 ,류니끄나인,미술,서울 강남구 압구정로73길 8 
서울 ,에이블 스튜디오,미술,서울 강남구 언주로 622 구암빌딩  
서울 ,주식회사 스카이,교통수단,서울 구로구 경인로20나길 17 
서울 ,심재명작스튜디오,미술,서울 구로구 고척1동46-11 
서울 ,롯데스튜디오(롯데칼라),미술,서울특별시 구로구  경인로 331 가든상가 
서울 ,노벰버모텔(스토리투),숙박,서울 구로구 공원로6가길 20 노벰버호텔 (구로동) 
서울 ,쉼터음악사,음악,서울 구로구 구로4동731-6 
부산 ,대승서점,도서,부산 해운대구 세실로 31 대승프라임 
부산 ,사진찍는코끼리,미술,부산 해운대구 센텀1로 9 롯데갤러리움센텀 E동 2302호 
부산 ,(주)강산여행사,여행사,부산 해운대구 센텀3로 20 센텀호텔 309호 
부산 ,CDC 센텀,영상,부산 해운대구 센텀남대로 35신세계백화점 서관 7층 
부산 ,알라딘 중고서점 부산센텀점,도서,부산광역시 해운대구  센텀동로 9 트럼프월드센텀아파트 트럼프월드 상가 D동 2층
부산 ,사단법인 부산심포니오케스트라,공연,부산 해운대구 센텀서로 30 
서울 ,짝,숙박,서울 강북구 오패산로79길 19(번동) 
서울 ,번동문고,도서,서울 강북구 오현로 191 
서울 ,제이(J),숙박,서울 강북구 월계로3길 43 
서울 ,엘림문화사,도서,서울특별시 종로구  종로66길 20 계명빌딩 205호
서울 ,제일 사진관,미술,서울 종로구 숭인동 53-9 
서울 ,코닥칼라사진관,미술,서울 종로구 숭인동 63-1 
서울 ,하나여관,숙박,서울 종로구 숭인동1407 
서울 ,(주)아름여행사,여행사,서울 종로구 경희궁길 4(신문로1가) 4층 
서울 ,(주)정풍관광,여행사,서울 종로구 신문로1가 238 신문로빌딩 2층 
서울 ,동성음반전자,음악,서울 종로구 예지동 96-1 
울산 ,펩스튜디오,미술,울산광역시 남구  신정로 87-1 2층
울산 ,금성렌트카(금성교역),교통수단,울산 남구 중앙로204번길 32-1 (신정동) 
서울 ,(주)고성도서유통,도서,서울특별시 서초구  동산로19길 30-14 남양빌딩 
서울 ,소라칼라,미술,서울 서초구 동산로 62(양재동)  1층 
서울 ,태가 스튜디오,미술,서울 서초구 언남16길 12 
서울 ,효성렌트카주식회사,교통수단,"서울 구로구 구로중앙로 229(구로동, 월드아파트) "
서울 ,현다우관광(주),여행사,서울 서초구 잠원동  69-21 반포쇼핑타운 7동 205B호 
서울 ,다온투어,여행사,서울 서초구 잠원동 강남대로 631 크레신타워-Ⅰ   206 
서울 ,㈜숲 뮤직아트센터,음악,서울 서초구 효령로 68길 59 동인빌딩 
서울 ,㈜에이치스토리컨설팅,문화체험,"서울 서초구 효령로26길 9-12, 2층 "
부산 ,몽베르모텔,숙박,부산 중구 동광동3가 25 
부산 ,경화기업(주),숙박,부산 중구 백산길 20 
부산 ,한마음서점,도서,부산 중구 보수동1가  125-34번지 
부산 ,월드서점,도서,부산광역시 중구  책방골목길 17 
부산 ,제일서점,도서,부산광역시 중구  책방골목길 17 
부산 ,온달서점,도서,부산 중구 보수동1가 116번지 
부산 ,세기서적,도서,부산 중구 보수동1가 126 
부산 ,반석서점,도서,부산 중구 보수동1가 135-1번지 함일빌딩1층 
서울 ,(주)룩스투어,여행사,서울 양천구 중앙로 294번지 영성빌딩 6층 
서울 ,컬쳐마케팅컴퍼니,공연,서울시 구로구 구로 중앙로 28길 73 구로하우비 208호 
서울 ,(주)콘텐츄어,여행사,서울 구로구 구로동 1272 미래타워 207호 
서울 ,스케치북 스튜디오,미술,서울 구로구 구로동 501 나인스애비뉴2층 
서울 ,CGV 구로,영상,서울 구로구 구로중앙로 152(구로동) 
서울 ,구일서점,도서,서울특별시 구로구  구일로4길 66 주공일반상가 1층 1호 
서울 ,연세말씀사,도서,서울특별시 구로구  부일로 977 연세중앙교회  목양센터1층 연세말씀사 
서울 ,(주)대한의학서적,도서,서울 구로구 디지털로 288 대륭포스트타워1차 1209호 (구로동) 
서울 ,임마누엘기독교백화점,도서,서울특별시 구로구  시흥대로 557 3층
서울 ,꿈스튜디오,미술,서울 서초구 나루터로15길 15 지하1층 
서울 ,양재종합사회복지관,문화체험,서울특별시 서초구  남부순환로 2610 양재1동주민센터 양재종합사회복지관
서울 ,스튜디오 딩딩,미술,서울 강북구 한천로 1111 이정빌딩 203호 
서울 ,고려서점,도서,서울 강서구  강서로47길 26 (내발산동) 
서울 ,명덕서점,도서,서울 강서구  공항대로36길 91 (내발산동) 
서울 ,블루힐여관,숙박,서울 강서구  까치산로 88-5 (화곡본동) 
서울 ,흥인서점,도서,서울 강서구  화곡로 24길 40 
서울 ,커플모텔,숙박,서울 강서구  화곡로42길 16 (화곡본동) 
서울 ,동행 스튜디오,미술,서울 강서구 강서로 27 화곡심포니타워701호 (화곡동) 
서울 ,더.담 사진관,미술,서울 강서구 강서로 360 솔레드림205호 (내발산동) 
서울 ,루시아스튜디오,미술,서울특별시 강서구  우장산로8길 36 
서울 ,벧엘서점,도서,서울 강서구 강서로47길 36 
서울 ,초코렛호텔,숙박,서울특별시 강서구  강서로5가길 24 라스베가스호텔 
서울 ,로데오모텔,숙박,서울 강서구 곰달래로16길 26  (화곡동) 
서울 ,한국해운조합,교통수단,서울 강서구 공항대로 379 (등촌동) 
서울 ,한국장애인국제예술단,공연,서울 강서구 공항대로 41길 66 세신종합빌딩 512호 
울산 ,교보문고 울산점,도서,"울산 남구 화합로 185, 업스퀘어 B1 (삼산동) "
울산 ,핫트랙스 울산점,음악,"울산 남구 화합로 185, 업스퀘어 B1 (삼산동) "
울산 ,사진마당전하점,미술,울산 동구 봉수로 270 사진마당 
울산 ,사진마당,미술,울산광역시 동구  미포1길 45 
울산 ,힐튼모텔,숙박,울산 동구 동부동 남목16길 10 
울산 ,(주)포시즌,여행사,울산 동구 방어동82-17 
울산 ,디지털사진세상,미술,울산 동구 서부동 113-48 
울산 ,Baby diary studio,미술,울산 동구 일산동 950-3 ok빌딩4층 
울산 ,행복한i서점,도서,울산광역시 동구  산록길 103 
울산 ,초록언덕펜션,숙박,울산 동구 주전동 물목길 8-4 
울산 ,알라딘 스튜디오,미술,울산 동구 진성4길 38 
울산 ,대동서점,도서,울산 동구 진성5길 75 (전하동) 
인천 ,더나은파티스튜디오,미술,인천 부평구 열우물로50번길 80 1층 
인천 ,월드칼라사진관,미술,인천 부평구 청중로 69 106호 
부산 ,보수서점,도서,부산 중구 보수동1가 136-10번지 
부산 ,동아서적,도서,부산 중구 보수동1가 대청로 59 
부산 ,영빈장여관,숙박,부산 중구 부평동1가 41 
부산 ,유일모텔,숙박,부산 중구 부평동1가 41-5 
부산 ,호텔마르쉐,숙박,부산 중구 부평동2가 흑교로 10 
부산 ,CGV 남포,영상,"부산 중구 비프광장로 186층 (남포동6가, 국도시네마타운) "
부산 ,트릭아이미술관(주),미술,부산 중구 비프광장로 20 남포프라자 9층 (남포동6가) 
부산 ,조은액자,미술,부산 중구 신창동4가 65-3 국제시장 6공구 B하 52 
부산 ,(주)코모도호텔,숙박,부산 중구 중구로 151 
부산 ,시온의집,도서,부산 중구 중구로 31 국제지하도상가 
부산 ,주식회사올래여행사,여행사,부산 중구 중앙대로 116번길 5 화암빌딩 201호 
서울 ,하나트래비즈 강동1호점,여행사,서울특별시 강동구  성내로 28 강동빌딩 
서울 ,한길서적주식회사,도서,서울 서초구 동작대로 132 (방배동) 
서울 ,조이어스탁 스튜디오,미술,서울 서초구 바우뫼로27길 12 지하1층 
서울 ,자연칼라스튜디오,미술,서울 서초구 반포대로 37 2층 
서울 ,선갤러리,미술,서울특별시 서초구  신반포로 162 강남귀금속타운 르본시티 5층
서울 ,팔레스호텔,숙박,서울 서초구 반포동  63-1 
서울 ,(주)롯데렌터카 고속터미널영업소,교통수단,서울 서초구 반포동 118-3 BPC 202-2호 센트럴시티 파미에파크 2층 (별관주차장 2층입구) 
서울 ,쏠라이트 뮤지컬선교단,공연,서울특별시 서초구  반포대로39길 69 반포서래월드메르디앙라스칼라 B-201
서울 ,반포스튜디오,미술,서울 서초구 반포본동 817 상가이부럭제8호 
서울 ,스코피(반포점),미술,서울 서초구 방배본동 750-20 반포주유소내스코피반포점 
서울 ,한솔도서할인매장,도서,서울 동대문구 한천로 221(전농동) 
서울 ,전농서적,도서,서울특별시 동대문구  사가정로 119 1층
서울 ,청량리역,교통수단,서울 동대문구 전농동 588-1 
서울 ,31 Page 호텔,숙박,서울 동대문구 전농동 왕산로 238-1 
서울 ,뉴파크호텔,숙박,서울 동대문구 약령시로 122-7 
서울 ,석탑스튜디오,미술,서울 동대문구 제기동 137-153 1층 
서울 ,마리네스튜디오,미술,서울 동대문구 제기동 148-15 윤진빌딩 1층 
서울 ,뉴산장여관,숙박,서울 동대문구 청량리동  722 
서울 ,영휘원,관광지,서울 동대문구 홍릉로 90 
서울 ,(주) 이렌트카 청량리지점,교통수단,서울 동대문구 청량리동 왕산로 239   B상가 122(청량리동B상가) 
서울 ,(주) 이렌트카 동대문지점,교통수단,서울특별시 동대문구  제기로 38 62
서울 ,M모텔,숙박,서울 동대문구 하정로 48 
서울 ,스위스그랜드모텔,숙박,서울특별시 동대문구  홍릉로3길 6-3 
인천 ,현대포토,미술,인천 서구 가좌3동 122-2 현대상가 103호 
인천 ,보람문고,도서,인천광역시 서구  원적로 79 
인천 ,경기서점,도서,인천광역시 서구  원적로 99 
인천 ,포틴서점,도서,인천 서구 가좌동  342-4 
인천 ,종로문고,도서,인천 서구 검단로 519 종로문고 
인천 ,장기렌트카(주),교통수단,"인천 서구 봉수대로 1601, 211호 "
인천 ,르베베스튜디오,미술,인천광역시 서구  완정로 13 정안빌딩 포에스 프라자 601호
인천 ,오리나무뜰스튜디오,미술,인천 서구 원당대로 854 시월빌딩 3층 
인천 ,클아이포토,미술,인천 서구 마전동 604-7 사진관 
인천 ,동아서점,도서,"인천 서구 완정로 26, 수옥빌딩 102호 (마전동) "
인천 ,아이뽀또스튜디오,미술,"인천 서구 원당대로 581, 롯데마트검단점 내 "
인천 ,월드서점,도서,인천 서구 불로동 308 월드아파트 제중앙상가동1층 103 
전남 ,무안서점,도서,전남 무안군 무안읍 성남리1구 29-3 
서울 ,강동구민회관,문화체험,서울특별시 강동구  상암로 168 강동구민회관 
서울 ,스타티스,미술,서울 강동구 상일로 39-7길 1층  
서울 ,현대서적문구,도서,서울 강동구 암사1동509 선사현대단지상가 121 
서울 ,놀숲 둔촌역점,도서,서울 강동구 양재대로 1319 (성내동) 3층 303호 
서울 ,준S. STUDIO,미술,서울 강동구 양재대로 1343 1층 
서울 ,리더스스튜디오,미술,서울 강동구 양재대로 1491 201 2층 
서울 ,주)드림렌트카,교통수단,서울 강동구 천중로 40-78 (길동) 
서울 ,하늘구름공방,문화체험,서울특별시 강동구  천중로51길 87 
서울 ,한강모텔,숙박,서울특별시 강동구  구천면로 147 
부산 ,(주)해피투어,여행사,부산 연제구 과정로 130 
부산 ,W 모텔,숙박,부산 연제구 과정로191번길 47 
부산 ,책과아이들,도서,부산 연제구 교대로16번길 20 (거제동) 
부산 ,월드사진실,미술,부산 연제구 세병로 39 
부산 ,우리서점,도서,부산광역시 연제구 쌍미천로142번길 19 19
부산 ,태양서점,도서,부산 연제구 연산8동 374-61번지 
부산 ,잔메서점,도서,부산 연제구 연산8동 378-2 
부산 ,동양문고,도서,부산 연제구 연산9동 405-10 
부산 ,책마을,도서,"부산 연제구 연산동  398-8, 3층  "
부산 ,주식회사하나드림투어,여행사,부산 연제구 연산동  822-7 이마트연제점 1층 
부산 ,사진집,미술,부산 연제구 연산동 1972-5 
부산 ,부산음악사,도서,부산 연제구 연산동 775-44 
부산 ,한결아트홀,공연,부산광역시 연제구  월드컵대로 190 지하1층
서울 ,미로스튜디오,미술,서울 성북구 안암동5가 93-14 3층 
서울 ,문스튜디오,미술,서울특별시 성북구  월계로40길 7 센트럴타운 2층
서울 ,여백스튜디오,미술,서울 성북구 장위로 64 
서울 ,서경대 구내서점,도서,서울 성북구 서경로 124번지 청운관 
서울 ,정릉,관광지,서울 성북구 아리랑로 19길 116 
서울 ,북악서점,도서,서울 성북구 정릉로 159 (정릉3동) 
서울 ,종암문고,도서,서울특별시 성북구  종암로 86 2층
서울 ,마레모텔,숙박,서울 성북구 종암동3-1099번지 
서울 ,한빛 스튜디오,미술,서울 성북구 종암로 65 
서울 ,스위스,숙박,서울 성북구 종암로6길 10 
서울 ,동아사진관,미술,서울 성북구 화랑로 87(하월곡동)  
서울 ,다온책방,도서,"서울 성북구 한천로 68길 31, 1층 (석관동) "
전남 ,남악 정류소,교통수단,"전남 무안군 삼향읍 남악3로 80 , 109(제일프라자) "
전남 ,알파,도서,전남 무안군 삼향읍 남악4로60번길 29 (남악리) 
전남 ,전남 도청 정류소,교통수단,전남 무안군 삼향읍 오룡길 1 (전남 도청 1층) 
전남 ,김정호스튜디오,미술,전남 무안군 청계면 승달산길 3  
전남 ,무안자립원,문화체험,전라남도 무안군 청계면 문화로 339-6 무안자립원 
전남 ,목포대구내서점,도서,전남 무안군 청계면 영산로 1666 (도림리) 
전남 ,해제 여객 터미널,교통수단,전남 무안군 해제면 양간로 15 
전남 ,전남 무안 팔방미인 정보화마을,관광지,전남 무안군 현경면 현해로 599-22 
전남 ,은빛바다,숙박,전남 보성군 득량면 공룡로 578-5 (비봉리) 
전남 ,득량역,교통수단,전남 보성군 득량면 역전길 28  
전남 ,예당 매표소,교통수단,전남 보성군 득량면 예당길 166 
전남 ,중앙사진관,미술,전남 보성군 벌교읍 계성1길 5  
전남 ,동아서림,도서,전남 보성군 벌교읍 태백산맥길 24-1 (벌교리) 
전남 ,보성녹차리조트 주식회사,숙박,전남 보성군 보성읍 녹차로 777 (봉산리) 
서울 ,㈜뉴스마일렌트카,교통수단,서울 노원구 한글비석로 383 
서울 ,북뱅크,도서,서울특별시 노원구  한글비석로 242 삼부프라자 지하1층
서울 ,월계2동 주민자치위원회,문화체험,서울특별시 노원구  초안산로5길 28 월계2동주민센터 
서울 ,리오사진예술원,미술,서울 노원구 하계동 208-12 2층 
서울 ,극단친구,공연,서울특별시 노원구  한글비석로46나길 2-4 
서울 ,태릉,관광지,서울 노원구 화랑로 681 
서울 ,CGV 중계,영상,서울특별시 노원구  동일로204가길 12 홈플러스 8층
서울 ,민영서점,도서,서울특별시 도봉구  도봉로180나길 41 도봉한신아파트 한신쇼핑센터 3층 13호 
서울 ,포토스 24 (PHOTOS24),미술,서울 도봉구 도봉동 574-15 3층 
서울 ,패밀리포토 도봉점,미술,서울특별시 도봉구  도봉로 559 3층
서울 ,도봉문고,도서,서울 도봉구 마들로 650 도봉월드2층 204-1호 
서울 ,원세컨드 (1second),미술,서울특별시 강남구 대치동 1006 덕유빌딩 
서울 ,밀크티,미술,서울 강남구 언주로151길 17 지하1층 
서울 ,(주)씨트투어,여행사,서울 강서구 강서로 466(등촌동) 204-1 
서울 ,리즈투어주식회사,여행사,서울 강남구 역삼동  707-38 테헤란오피스빌딩 1504호 
서울 ,엘스튜디오,미술,서울 강남구 역삼동 705-25 1502호 
서울 ,알라딘 중고서점 강남점,도서,서울특별시 강남구  강남대로 438 스타플렉스 지하 1층
서울 ,프리클럽포토샵,미술,서울 강남구 영동대로 513 J106호 
서울 ,잠실기독교백화점,도서,서울 송파구  송파대로 414 (송파1동) 
서울 ,프로포토,미술,서울 송파구 가락2동 140 가락쌍용아파트 상가1층 26-114 
부산 ,(주)파인프라자 (송정호텔),숙박,부산 해운대구 송정동  297-9 
부산 ,바위처럼,공연,부산광역시 해운대구  수영강변대로 140 부산문화콘텐츠컴플렉스 718호
부산 ,영광서점,도서,부산 해운대구 아랫반송로23번길 10 
부산 ,해운대(수도권) 시외버스 정류소,교통수단,부산 해운대구 우1동 839-1 
부산 ,(주)미주여행사,여행사,부산 해운대구 우동  1434 선프라자 811 
부산 ,(주)보배여행사,여행사,부산 해운대구 우동  1458 인텔리움센텀4층406 
부산 ,(주)아주월드투어,여행사,부산 해운대구 우동  1470 에이스하이테크21 409 
부산 ,원희서점,도서,부산 해운대구 우동  278-8 1층 
부산 ,MU 모텔,숙박,부산 해운대구 우동  626-1 
부산 ,(주)일박이일렌트카 해운대영업소,교통수단,부산 해운대구 해운대로 591  
부산 ,오렌지모텔,숙박,부산 해운대구 우동  653-9번지 
부산 ,한화호텔앤드리조트(주)해운대지점,숙박,부산 해운대구 우동 1410-3 
전남 ,평화사진관,미술,전남 보성군 보성읍 중앙로 79  
전남 ,유한회사배부장여행나라,여행사,전남 보성군 보성읍 현충로 65-1  
전남 ,골망태,숙박,전남 보성군 보성읍 봉산리 71-8 
서울 ,창경파크,숙박,서울 종로구 원남동197-1 
서울 ,대승서적,도서,서울 종로구 율곡로 14길 57 
서울 ,갤러리 아트링크,미술,서울 종로구 율곡로3길 66-17 (안국동) 
서울 ,그랑,미술,"서울 종로구 돈화문로11가길 59(익선동, 현대뜨레비앙) 308호 "
서울 ,하나로 갤러리,미술,서울 종로구 인사동 5길 25 하나로빌딩 지하1층 
서울 ,포토렛스튜디오,미술,서울 도봉구 마들로 672 (도봉동) 
서울 ,베르사유,숙박,서울 도봉구 마들로11길 35 베르사유호텔 (창동) 
서울 ,진스튜디오,미술,서울 성동구 금호동1가125-2 
서울 ,양지서점,도서,서울 성동구 금호로 173 신금호파크자이 상가동 24호 신금호파크자이상가동 24호
서울 ,더스테이모텔,숙박,서울특별시 성동구  왕십리로20길 9 핑크장모텔 
서울 ,리마크호텔,숙박,서울 성동구 도선동76 
서울 ,성수종합사회복지관,문화체험,서울특별시 성동구  뚝섬로1길 43 성수문화복지회관 
서울 ,풀잎문화센터 왕십리지부,문화체험,서울 성동구 무학봉길 97 (하왕십리동) 
서울 ,(주)서울오션아쿠아리움,관광지,서울 강남구 영동대로 513 코엑스아쿠아리움 (삼성동) 
서울 ,티파니관광호텔,숙박,서울 강남구 영동대로 712 (청담동) 
서울 ,명동사진관,미술,서울 강남구 일원1동 683 금성상가 106 
서울 ,황룡서점,도서,서울특별시 강남구  일원로3길 56 
서울 ,밀알아트센타,공연,서울특별시 강남구  일원로 90 밀알학교 밀알아트센타 세라믹팔레스홀 
서울 ,주식회사 이렌트카 구로지점,교통수단,서울 구로구 신도림동 경인로 579 안성기계공구상가 203호 
서울 ,모모스튜디오,미술,서울 구로구 오류1동 156-101 
서울 ,주식회사 카렌트카,교통수단,서울 구로구 오류동  336 동부아파트상가 201 
서울 ,쿠페아,숙박,서울 구로구 오류동  55-17 
서울 ,환 스튜디오,미술,서울 구로구 중앙로12길 12 지하1호 
서울 ,본동서적,도서,서울 금천구  금하로 631-7 (시흥1동) 
서울 ,마리모텔,숙박,서울 금천구 가산동139-19  
서울 ,호수장,숙박,서울 금천구 독산로 356-1  
부산 ,새한사진관,미술,부산 해운대구 우동 602-3 1층 
부산 ,한국렌트카해운대영업소(주),교통수단,부산 해운대구 해운대로570번길 29-1 오피스텔리오 
부산 ,(주)도경투어,여행사,부산 해운대구 우동 APEC로 17 센텀리더스마크   1804호 
서울 ,풀잎문화센터 염창지부,문화체험,서울특별시 강서구  공항대로 519 신성빌딩 301호
서울 ,공항기독교백화점,도서,서울특별시 강서구  공항대로 53 유현빌딩 6층
서울 ,(주)해동렌트카,교통수단,서울 강서구 공항동 150 60-8 
서울 ,티파니호텔,숙박,서울특별시 강서구  송정로 61-3 
서울 ,포픽스,미술,서울 강서구 내발산동701-1번지 1층 
서울 ,향우렌트카(주),교통수단,서울 강서구 강서로56길 102 
서울 ,그랜드포토,미술,서울 강서구 등촌동 697-1 그랜드상가 126 
서울 ,북오피스,도서,서울 강서구 공항대로 48길 47 1층 101호 예성 1층 101호
서울 ,대지문고,도서,서울 강서구 등촌로39길 13 (등촌동) 
서울 ,(주)서령서화사,미술,"서울 종로구 인사동4길 11, B1층 "
서울 ,(주)하나투어-오프라인,여행사,서울 종로구 인사동5길 41(공평동) 
서울 ,호텔썬비,숙박,서울 종로구 인사동7길 26 
울산 ,울산과학대학구내서점,도서,울산광역시 동구 화정동  산160-1
울산 ,향토사진관,미술,울산광역시 동구 화정동  857-13
울산 ,수궁장,숙박,울산 동구 화정동644-25 
울산 ,한일서점,도서,울산 동구 화정동844-15 
울산 ,해변의 터마루,숙박,울산 북구 구유동 동해안로 1400 
울산 ,블루마씨네자동차극장 (씨네마비치),영상,울산 북구 산하길 60 
울산 ,책나무 상안점,도서,울산 북구 상안동  357-2 지팝프라자2층7호 
울산 ,농소3동주민센터 문화센터,문화체험,울산광역시 북구  신답로 77 농소3동주민센터 2층
울산 ,오투모텔,숙박,울산 북구 신천동  220-1 오투모텔 
울산 ,아름다운음악사,음악,울산 북구 신천동 324-6번지 
서울 ,(주)중부렌트카 성동영업소,교통수단,서울 성동구 성수동2가 동일로 143 성수1차대우아파트 201호 
부산 ,기쁨기독서점,도서,부산 중구 중앙대로 144 
부산 ,허브투어,여행사,부산 중구 중앙대로 145 내일빌딩 3층 
부산 ,주식회사 티에프투어,여행사,부산 중구 중앙대로 160 송남빌딩 506호 
부산 ,국제우표화폐센터,미술,부산 중구 중앙대로 17 광복지하도상가 
부산 ,온누리방,문화체험,부산광역시 중구 중앙동1가  26
부산 ,토픽,미술,부산 중구 중앙대로 44 흥국빌딩 1층 
부산 ,주)투어부산여행사,여행사,부산 중구 중앙대로 87 동아일보사 1층 
부산 ,귀족모텔,숙박,부산 중구 중앙대로41번길 23  (동광동2가) 
부산 ,제일여행개발,여행사,부산 중구 중앙동 4가 53-34번지 화성중앙빌딩 202호 
부산 ,(주)미래여행사,여행사,부산 중구 중앙동4가  78-7 유성빌딩203 
서울 ,스팟스튜디오 (Spot studio),미술,서울 금천구 독산동 953-8 1층 
서울 ,주식회사덕창렌트카,교통수단,서울 금천구 독산동 두산로13길 34 
서울 ,"주식회사 와이렌트카(Y RENTCAR CO.,LTD.)",교통수단,서울특별시 금천구  시흥대로 399 시티렉스 (CT-LEX) 510(외1필지시티렉스)
서울 ,대일서점,도서,서울특별시 금천구  시흥대로 474 김세진치과의원 1층 대일서점 
서울 ,반도서점,도서,서울특별시 금천구  독산로 136 
서울 ,사단법인 하늘에,공연,서울특별시 금천구  시흥대로105길 30 (주)욱일기획 202호
서울 ,주식회사 지지렌터카 강남지점,교통수단,서울 서초구 방배동 3001-2 방배디오슈페리움1차지하1층 B121호 
서울 ,진영문고,도서,서울특별시 서초구  방배로 60 광찬빌딩 
서울 ,2001모텔(하얀빌딩),숙박,서울 서초구 방배동 769-10 
서울 ,서울음악사,음악,서울 서초구 방배동 985-21 
서울 ,탑오렌지렌터카주식회사,교통수단,서울 서초구 방배동 방배천로 112 
서울 ,(주)뮤직앤플러스,음악,서울 서초구 방배동835-1 
서울 ,유어마인드,도서,서울특별시 서대문구  연희로11라길 10-6 2층 우측
서울 ,백석대학교구내서점,도서,서울 서초구 방배로 69 (981-32 백석대 구내서점) 
서울 ,금강모텔,숙박,서울 서초구 방배본동793-4 
서울 ,법률서점,도서,"서울 서초구 법원로2길 7-4, 104호(서초동) "
서울 ,스위티호텔,숙박,서울 강서구 방화동  285-26외2필지 
서울 ,사진속 동심,미술,서울 강서구 방화동 488-6 
